"Input","Output","Frequency","HarmonicUniformity"
"mepkure","mepkure-RAISE-B","4","0.0250770719541266"
"meqbere","meqbere-RAISE-F","15","0.957737729592358"
"meqbere","meqbere-RAISE-B","0","0.0422622704076422"
"merhemet","merhemet-RAISE-F","3","0.995685304545882"
"merhemet","merhemet-RAISE-B","0","0.00431469545411771"
"merkezlesh","merkezlesh-RAISE-F","5","0.980499686634183"
"merkezlesh","merkezlesh-RAISE-B","0","0.0195003133658172"
"mertiwe","mertiwe-RAISE-F","216","0.971080137507458"
"mertiwe","mertiwe-RAISE-B","0","0.0289198624925419"
"mes'uliyet","mes'uliyet-RAISE-F","45","0.992274965661522"
"mes'uliyet","mes'uliyet-RAISE-B","0","0.0077250343384782"
"mese","mese-RAISE-F","53","0.881728143668441"
"mese","mese-RAISE-B","0","0.118271856331559"
"mesel","mesel-RAISE-F","17","0.976812078464569"
"mesel","mesel-RAISE-B","0","0.0231879215354315"
"meshrep","meshrep-RAISE-F","16","0.995267497865888"
"meshrep","meshrep-RAISE-B","0","0.00473250213411251"
"mesile","mesile-RAISE-F","14189","0.995337556449448"
"mesile","mesile-RAISE-B","0","0.00466244355055245"
"mesle","mesle-RAISE-F","58","0.927656536813604"
"mesle","mesle-RAISE-B","0","0.0723434631863964"
"meslihet","meslihet-RAISE-F","41","0.997682633813388"
"meslihet","meslihet-RAISE-B","0","0.00231736618661234"
"meslihetlesh","meslihetlesh-RAISE-F","3","0.934369807136783"
"meslihetlesh","meslihetlesh-RAISE-B","0","0.0656301928632167"
"mestane","mestane-RAISE-F","4","0.795363323569806"
"mestane","mestane-RAISE-B","4","0.204636676430194"
"mesxire","mesxire-RAISE-F","112","0.992387024036338"
"mesxire","mesxire-RAISE-B","0","0.00761297596366173"
"mewjudiyet","mewjudiyet-RAISE-F","14","0.974596439780289"
"mewjudiyet","mewjudiyet-RAISE-B","0","0.0254035602197112"
"meyde","meyde-RAISE-F","171","0.951256971529084"
"meyde","meyde-RAISE-B","0","0.0487430284709157"
"meyüslen","meyüslen-RAISE-F","3","0.976041347390438"
"meyüslen","meyüslen-RAISE-B","0","0.0239586526095623"
"meyxana","meyxana-RAISE-F","2","0.0300383236510734"
"meyxana","meyxana-RAISE-B","5","0.969961676348927"
"meze","meze-RAISE-F","6","0.886758358379696"
"meze","meze-RAISE-B","0","0.113241641620304"
"mezheb","mezheb-RAISE-F","9","0.968117380045794"
"mezheb","mezheb-RAISE-B","0","0.0318826199542056"
"mezhep","mezhep-RAISE-F","49","0.989003840349798"
"mezhep","mezhep-RAISE-B","0","0.0109961596502017"
"mezze","mezze-RAISE-F","72","0.937757838199712"
"mezze","mezze-RAISE-B","0","0.0622421618002881"
"miniatyura","miniatyura-RAISE-F","0","0.015241218833544"
"miniatyura","miniatyura-RAISE-B","58","0.984758781166456"
"mirzaxana","mirzaxana-RAISE-F","0","0.164146507988369"
"mirzaxana","mirzaxana-RAISE-B","1","0.835853492011631"
"möjize","möjize-RAISE-F","106","0.977367483593392"
"möjize","möjize-RAISE-B","0","0.0226325164066084"
"mölcher","mölcher-RAISE-F","4","0.993387294222786"
"mölcher","mölcher-RAISE-B","0","0.00661270577721407"
"mölcherle","mölcherle-RAISE-F","69","0.983853291944931"
"mölcherle","mölcherle-RAISE-B","0","0.0161467080550691"
"molékula","molékula-RAISE-F","0","0.0240356044616892"
"molékula","molékula-RAISE-B","4","0.975964395538311"
"molla","molla-RAISE-F","0","0.00379184316193526"
"molla","molla-RAISE-B","112","0.996208156838065"
"mollash","mollash-RAISE-F","0","0.0593165454952753"
"mollash","mollash-RAISE-B","1","0.940683454504725"
"moma","moma-RAISE-F","0","0.00337898349114629"
"moma","moma-RAISE-B","79","0.996621016508854"
"momay","momay-RAISE-F","0","0.00358261443405627"
"momay","momay-RAISE-B","1","0.996417385565944"
"mora","mora-RAISE-F","0","0.0260394877316422"
"mora","mora-RAISE-B","3","0.973960512268358"
"mötiwer","mötiwer-RAISE-F","1","0.996536805661741"
"mötiwer","mötiwer-RAISE-B","0","0.00346319433825931"
"mozay","mozay-RAISE-F","0","0.0105029793995922"
"mozay","mozay-RAISE-B","7","0.989497020600408"
"mu'amile","mu'amile-RAISE-F","678","0.995536156042651"
"mu'amile","mu'amile-RAISE-B","0","0.00446384395734891"
"mu'essese","mu'essese-RAISE-F","43","0.990130144400843"
"mu'essese","mu'essese-RAISE-B","0","0.00986985559915697"
"mudapi'e","mudapi'e-RAISE-F","1","0.998319437414397"
"mudapi'e","mudapi'e-RAISE-B","0","0.00168056258560274"
"mudapi'elen","mudapi'elen-RAISE-F","2","0.798661184251956"
"mudapi'elen","mudapi'elen-RAISE-B","0","0.201338815748044"
"mudaxile","mudaxile-RAISE-F","16","0.989514318876117"
"mudaxile","mudaxile-RAISE-B","1","0.0104856811238829"
"muddet","muddet-RAISE-F","8","0.997137589344535"
"muddet","muddet-RAISE-B","0","0.00286241065546505"
"mudiriyet","mudiriyet-RAISE-F","2","0.968726938996514"
"mudiriyet","mudiriyet-RAISE-B","0","0.031273061003486"
"muharibe","muharibe-RAISE-F","1","0.510821576661297"
"muharibe","muharibe-RAISE-B","0","0.489178423338703"
"muhasire","muhasire-RAISE-F","81","0.946497692170016"
"muhasire","muhasire-RAISE-B","0","0.0535023078299844"
"muhebbet","muhebbet-RAISE-F","72","0.996187023361347"
"muhebbet","muhebbet-RAISE-B","0","0.00381297663865319"
"muhebbetlesh","muhebbetlesh-RAISE-F","2","0.8953222068639"
"muhebbetlesh","muhebbetlesh-RAISE-B","0","0.1046777931361"
"mujessemle","mujessemle-RAISE-F","2","0.978252437983852"
"mujessemle","mujessemle-RAISE-B","0","0.0217475620161484"
"mukapatla","mukapatla-RAISE-F","0","0.011265502557115"
"mukapatla","mukapatla-RAISE-B","19","0.988734497442885"
"mukemmellesh","mukemmellesh-RAISE-F","5","0.914520649305348"
"mukemmellesh","mukemmellesh-RAISE-B","0","0.0854793506946523"
"mulahize","mulahize-RAISE-F","731","0.993253621141865"
"mulahize","mulahize-RAISE-B","1","0.00674637885813532"
"mulazimet","mulazimet-RAISE-F","36","0.99447363714312"
"mulazimet","mulazimet-RAISE-B","1","0.00552636285687961"
"muma","muma-RAISE-F","0","0.119075550141717"
"muma","muma-RAISE-B","1","0.880924449858283"
"munare","munare-RAISE-F","3","0.944539492869208"
"munare","munare-RAISE-B","12","0.0554605071307923"
"munasiwet","munasiwet-RAISE-F","681","0.998812858078844"
"munasiwet","munasiwet-RAISE-B","1","0.00118714192115566"
"munasiwetlesh","munasiwetlesh-RAISE-F","1","0.788147193834957"
"munasiwetlesh","munasiwetlesh-RAISE-B","0","0.211852806165043"
"munazire","munazire-RAISE-F","762","0.995049602626923"
"munazire","munazire-RAISE-B","0","0.00495039737307717"
"munazirilesh","munazirilesh-RAISE-F","4","0.928652826542313"
"munazirilesh","munazirilesh-RAISE-B","0","0.0713471734576872"
"munber","munber-RAISE-F","152","0.985586938551284"
"munber","munber-RAISE-B","2","0.0144130614487162"
"mungdash","mungdash-RAISE-F","0","0.0128666471766865"
"mungdash","mungdash-RAISE-B","15","0.987133352823313"
"munglan","munglan-RAISE-F","0","0.0340853707167632"
"munglan","munglan-RAISE-B","1","0.965914629283237"
"muntizimlash","muntizimlash-RAISE-F","0","0.0601853818657877"
"muntizimlash","muntizimlash-RAISE-B","2","0.939814618134212"
"muqawa","muqawa-RAISE-F","0","0.011977132808433"
"muqawa","muqawa-RAISE-B","82","0.988022867191567"
"muqeddime","muqeddime-RAISE-F","114","0.967324036981834"
"muqeddime","muqeddime-RAISE-B","0","0.0326759630181661"
"muraji'et","muraji'et-RAISE-F","10","0.996972131534786"
"muraji'et","muraji'et-RAISE-B","0","0.00302786846521428"
"murat","murat-RAISE-F","0","0.00232985904414551"
"murat","murat-RAISE-B","3","0.997670140955854"
"murda","murda-RAISE-F","0","0.0153057585156945"
"murda","murda-RAISE-B","14","0.984694241484306"
"müre","müre-RAISE-F","145","0.960962736214617"
"müre","müre-RAISE-B","0","0.0390372637853832"
"murekkeplesh","murekkeplesh-RAISE-F","4","0.936193326413435"
"murekkeplesh","murekkeplesh-RAISE-B","0","0.063806673586565"
"muresselesh","muresselesh-RAISE-F","2","0.870641127340387"
"muresselesh","muresselesh-RAISE-B","0","0.129358872659613"
"musape","musape-RAISE-F","345","0.977084231894255"
"musape","musape-RAISE-B","47","0.0229157681057455"
"musapirxana","musapirxana-RAISE-F","1","0.0607476732300153"
"musapirxana","musapirxana-RAISE-B","0","0.939252326769985"
"musha'ire","musha'ire-RAISE-F","7","0.961238874011925"
"musha'ire","musha'ire-RAISE-B","0","0.0387611259880746"
"mushtlash","mushtlash-RAISE-F","0","0.0202288444605715"
"mushtlash","mushtlash-RAISE-B","1","0.979771155539429"
"musibet","musibet-RAISE-F","2","0.996292538451533"
"musibet","musibet-RAISE-B","0","0.00370746154846655"
"mustehkemle","mustehkemle-RAISE-F","50","0.995015132113902"
"mustehkemle","mustehkemle-RAISE-B","0","0.00498486788609779"
"muzla","muzla-RAISE-F","0","0.0344985394751667"
"muzla","muzla-RAISE-B","2","0.965501460524833"
"nacha","nacha-RAISE-F","0","0.0839231554990931"
"nacha","nacha-RAISE-B","1","0.916076844500907"
"nacharlash","nacharlash-RAISE-F","0","0.0100244891204881"
"nacharlash","nacharlash-RAISE-B","22","0.989975510879512"
"nahiye","nahiye-RAISE-F","1926","0.999207563691876"
"nahiye","nahiye-RAISE-B","1","0.000792436308124068"
"nala","nala-RAISE-F","0","0.0511805031732639"
"nala","nala-RAISE-B","1","0.948819496826736"
"nale","nale-RAISE-F","9","0.986751233758578"
"nale","nale-RAISE-B","2","0.0132487662414224"
"namayende","namayende-RAISE-F","117","0.946304452461041"
"namayende","namayende-RAISE-B","0","0.053695547538959"
"namaz","namaz-RAISE-F","0","0.00194626619100668"
"namaz","namaz-RAISE-B","331","0.998053733808993"
"name","name-RAISE-F","8","0.859812726405479"
"name","name-RAISE-B","20","0.140187273594521"
"namratlash","namratlash-RAISE-F","0","0.0356993632094146"
"namratlash","namratlash-RAISE-B","4","0.964300636790585"
"namzat","namzat-RAISE-F","0","0.00184867863420024"
"namzat","namzat-RAISE-B","4","0.9981513213658"
"nareside","nareside-RAISE-F","17","0.813308256421437"
"nareside","nareside-RAISE-B","1","0.186691743578563"
"nasara","nasara-RAISE-F","0","0.024605132580263"
"nasara","nasara-RAISE-B","1","0.975394867419737"
"nashta","nashta-RAISE-F","0","0.012641753219361"
"nashta","nashta-RAISE-B","37","0.987358246780639"
"natura","natura-RAISE-F","0","0.0839231554990931"
"natura","natura-RAISE-B","1","0.916076844500907"
"nawayxana","nawayxana-RAISE-F","0","0.0108357422434225"
"nawayxana","nawayxana-RAISE-B","17","0.989164257756577"
"naxsha","naxsha-RAISE-F","0","0.00253742663255896"
"naxsha","naxsha-RAISE-B","373","0.997462573367441"
"nazaret","nazaret-RAISE-F","245","0.997620803225914"
"nazaret","nazaret-RAISE-B","4","0.00237919677408615"
"nazla","nazla-RAISE-F","0","0.0762108568313657"
"nazla","nazla-RAISE-B","1","0.923789143168634"
"nechche","nechche-RAISE-F","49","0.63288321952489"
"nechche","nechche-RAISE-B","0","0.36711678047511"
"nemune","nemune-RAISE-F","211","0.970586664316198"
"nemune","nemune-RAISE-B","4","0.0294133356838021"
"neper","neper-RAISE-F","22","0.998636324629176"
"neper","neper-RAISE-B","0","0.00136367537082408"
"nepes","nepes-RAISE-F","4","0.996207768270405"
"nepes","nepes-RAISE-B","0","0.00379223172959475"
"nepeslen","nepeslen-RAISE-F","3","0.850270075489238"
"nepeslen","nepeslen-RAISE-B","0","0.149729924510762"
"nepret","nepret-RAISE-F","41","0.992087762910636"
"nepret","nepret-RAISE-B","0","0.00791223708936347"
"nere","nere-RAISE-F","33","0.945211883329131"
"nere","nere-RAISE-B","0","0.0547881166708685"
"nerse","nerse-RAISE-F","2490","0.995917076551606"
"nerse","nerse-RAISE-B","2","0.00408292344839431"
"nesebname","nesebname-RAISE-F","11","0.697612773785423"
"nesebname","nesebname-RAISE-B","2","0.302387226214577"
"neshe","neshe-RAISE-F","2","0.986822530894034"
"neshe","neshe-RAISE-B","0","0.0131774691059663"
"nesihet","nesihet-RAISE-F","2","0.995314597712052"
"nesihet","nesihet-RAISE-B","0","0.00468540228794807"
"netije","netije-RAISE-F","6909","0.991715566455053"
"netije","netije-RAISE-B","0","0.00828443354494676"
"netijilen","netijilen-RAISE-F","0","0.95537810040725"
"netijilen","netijilen-RAISE-B","1","0.0446218995927504"
"newre","newre-RAISE-F","229","0.991517010034557"
"newre","newre-RAISE-B","0","0.00848298996544266"
"neyreng","neyreng-RAISE-F","2","0.974916074092436"
"neyreng","neyreng-RAISE-B","0","0.0250839259075638"
"neyze","neyze-RAISE-F","19","0.985272553756177"
"neyze","neyze-RAISE-B","0","0.0147274462438227"
"nezer","nezer-RAISE-F","57","0.998685720597476"
"nezer","nezer-RAISE-B","0","0.00131427940252377"
"nezeriye","nezeriye-RAISE-F","57","0.995035853986392"
"nezeriye","nezeriye-RAISE-B","0","0.00496414601360781"
"nezire","nezire-RAISE-F","3","0.964444784061804"
"nezire","nezire-RAISE-B","0","0.0355552159381958"
"nezme","nezme-RAISE-F","41","0.967104923597299"
"nezme","nezme-RAISE-B","0","0.0328950764027011"
"nihayet","nihayet-RAISE-F","1","0.879113742111786"
"nihayet","nihayet-RAISE-B","0","0.120886257888214"
"nishanla","nishanla-RAISE-F","0","0.0422180266041086"
"nishanla","nishanla-RAISE-B","3","0.957781973395891"
"nizamname","nizamname-RAISE-F","126","0.853947506709189"
"nizamname","nizamname-RAISE-B","36","0.146052493290811"
"norma","norma-RAISE-F","0","0.00957062179963419"
"norma","norma-RAISE-B","109","0.990429378200366"
"normallash","normallash-RAISE-F","0","0.0258375578021066"
"normallash","normallash-RAISE-B","11","0.974162442197893"
"nota","nota-RAISE-F","0","0.00902005123755911"
"nota","nota-RAISE-B","48","0.990979948762441"
"nowélla","nowélla-RAISE-F","0","0.0263824478349791"
"nowélla","nowélla-RAISE-B","2","0.973617552165021"
"nöwet","nöwet-RAISE-F","455","0.997349235198191"
"nöwet","nöwet-RAISE-B","0","0.00265076480180868"
"nöwetlesh","nöwetlesh-RAISE-F","3","0.754649655884265"
"nöwetlesh","nöwetlesh-RAISE-B","0","0.245350344115735"
"noxta","noxta-RAISE-F","0","0.022721067548281"
"noxta","noxta-RAISE-B","22","0.977278932451719"
"nuqti'inezer","nuqti'inezer-RAISE-F","4","0.978611122733797"
"nuqti'inezer","nuqti'inezer-RAISE-B","0","0.0213888772662035"
"nurlan","nurlan-RAISE-F","0","0.024702954300552"
"nurlan","nurlan-RAISE-B","2","0.975297045699448"
"öchiret","öchiret-RAISE-F","1","0.993712244860785"
"öchiret","öchiret-RAISE-B","0","0.00628775513921453"
"oghutla","oghutla-RAISE-F","0","0.119075550141717"
"oghutla","oghutla-RAISE-B","1","0.880924449858283"
"okyaniye","okyaniye-RAISE-F","4","0.955672017631016"
"okyaniye","okyaniye-RAISE-B","0","0.0443279823689839"
"olash","olash-RAISE-F","0","0.0234763067630472"
"olash","olash-RAISE-B","1","0.976523693236953"
"ölche","ölche-RAISE-F","9","0.936960427120516"
"ölche","ölche-RAISE-B","0","0.0630395728794835"
"ölchem","ölchem-RAISE-F","216","0.995672080250195"
"ölchem","ölchem-RAISE-B","0","0.00432791974980544"
"olja","olja-RAISE-F","0","0.00860780038761799"
"olja","olja-RAISE-B","66","0.991392199612382"
"öltürüwet","öltürüwet-RAISE-F","1","0.99167557533196"
"öltürüwet","öltürüwet-RAISE-B","0","0.00832442466803968"
"ölümname","ölümname-RAISE-F","1","0.207140233177591"
"ölümname","ölümname-RAISE-B","0","0.792859766822409"
"omarta","omarta-RAISE-F","0","0.164146507988369"
"omarta","omarta-RAISE-B","1","0.835853492011631"
"ömile","ömile-RAISE-F","2","0.636155038178477"
"ömile","ömile-RAISE-B","0","0.363844961821523"
"omumiyet","omumiyet-RAISE-F","2","0.98260804634493"
"omumiyet","omumiyet-RAISE-B","0","0.0173919536550695"
"omumlash","omumlash-RAISE-F","0","0.00756297608112688"
"omumlash","omumlash-RAISE-B","68","0.992437023918873"
"ongaylash","ongaylash-RAISE-F","0","0.164146507988369"
"ongaylash","ongaylash-RAISE-B","1","0.835853492011631"
"ongche","ongche-RAISE-F","0","0.450695567057134"
"ongche","ongche-RAISE-B","45","0.549304432942866"
"ongla","ongla-RAISE-F","0","0.0122749907153846"
"ongla","ongla-RAISE-B","1","0.987725009284615"
"ongsha","ongsha-RAISE-F","0","0.0299393767124245"
"ongsha","ongsha-RAISE-B","16","0.970060623287575"
"öpchöre","öpchöre-RAISE-F","14","0.824462768033446"
"öpchöre","öpchöre-RAISE-B","0","0.175537231966554"
"opéra","opéra-RAISE-F","0","0.00598434207808052"
"opéra","opéra-RAISE-B","7","0.994015657921919"
"oqurmen","oqurmen-RAISE-F","3","0.998310274708261"
"oqurmen","oqurmen-RAISE-B","0","0.00168972529173882"
"ora","ora-RAISE-F","5","0.00552400087127025"
"ora","ora-RAISE-B","3","0.99447599912873"
"orbita","orbita-RAISE-F","0","0.0197058145710513"
"orbita","orbita-RAISE-B","25","0.980294185428949"
"orda","orda-RAISE-F","0","0.00388999439640869"
"orda","orda-RAISE-B","266","0.996110005603591"
"öre","öre-RAISE-F","2","0.59109351682998"
"öre","öre-RAISE-B","0","0.40890648317002"
"örkeshle","örkeshle-RAISE-F","1","0.59109351682998"
"örkeshle","örkeshle-RAISE-B","0","0.40890648317002"
"örle","örle-RAISE-F","83","0.988931546818311"
"örle","örle-RAISE-B","0","0.011068453181689"
"örlet","örlet-RAISE-F","2","0.885820766279719"
"örlet","örlet-RAISE-B","0","0.114179233720281"
"orma","orma-RAISE-F","0","0.0979945470122329"
"orma","orma-RAISE-B","2","0.902005452987767"
"orman","orman-RAISE-F","0","0.00386156678803418"
"orman","orman-RAISE-B","1","0.996138433211966"
"ornash","ornash-RAISE-F","0","0.0616360984670586"
"ornash","ornash-RAISE-B","1","0.938363901532941"
"ornat","ornat-RAISE-F","0","0.00398448162760268"
"ornat","ornat-RAISE-B","197","0.996015518372397"
"orunlash","orunlash-RAISE-F","0","0.00457088441759679"
"orunlash","orunlash-RAISE-B","113","0.995429115582403"
"orunlashturma","orunlashturma-RAISE-F","0","0.0422180266041086"
"orunlashturma","orunlashturma-RAISE-B","6","0.957781973395891"
"östeng","östeng-RAISE-F","6","0.995880133810617"
"östeng","östeng-RAISE-B","0","0.00411986618938297"
"öte","öte-RAISE-F","14","0.997866118830742"
"öte","öte-RAISE-B","0","0.00213388116925787"
"öteng","öteng-RAISE-F","2","0.973792226965041"
"öteng","öteng-RAISE-B","0","0.0262077730349588"
"ötkürlesh","ötkürlesh-RAISE-F","18","0.957067237176748"
"ötkürlesh","ötkürlesh-RAISE-B","0","0.0429327628232517"
"otla","otla-RAISE-F","0","0.0150551345727498"
"otla","otla-RAISE-B","3","0.98494486542725"
"ötne","ötne-RAISE-F","3","0.666785604250477"
"ötne","ötne-RAISE-B","0","0.333214395749523"
"ottura","ottura-RAISE-F","0","0.000656175052929697"
"ottura","ottura-RAISE-B","13818","0.99934382494707"
"otunxana","otunxana-RAISE-F","0","0.0839231554990931"
"otunxana","otunxana-RAISE-B","1","0.916076844500907"
"owla","owla-RAISE-F","0","0.00782856073144378"
"owla","owla-RAISE-B","8","0.992171439268556"
"oxsha","oxsha-RAISE-F","0","0.00241522000960803"
"oxsha","oxsha-RAISE-B","1242","0.997584779990392"
"oxshash","oxshash-RAISE-F","0","0.0049147134868609"
"oxshash","oxshash-RAISE-B","2","0.995085286513139"
"oxshat","oxshat-RAISE-F","0","0.0140447747910302"
"oxshat","oxshat-RAISE-B","5","0.98595522520897"
"oxshatma","oxshatma-RAISE-F","0","0.164146507988369"
"oxshatma","oxshatma-RAISE-B","1","0.835853492011631"
"oyla","oyla-RAISE-F","0","0.00136774924947769"
"oyla","oyla-RAISE-B","658","0.998632250750522"
"oylan","oylan-RAISE-F","0","0.0851198022854114"
"oylan","oylan-RAISE-B","1","0.914880197714589"
"oylash","oylash-RAISE-F","0","0.00535167122214508"
"oylash","oylash-RAISE-B","58","0.994648328777855"
"öyle","öyle-RAISE-F","5","0.745382643338381"
"öyle","öyle-RAISE-B","0","0.254617356661618"
"oyma","oyma-RAISE-F","0","0.0566939389035204"
"oyma","oyma-RAISE-B","9","0.94330606109648"
"oyna","oyna-RAISE-F","0","0.00777091305506938"
"oyna","oyna-RAISE-B","69","0.992229086944931"
"oynash","oynash-RAISE-F","0","0.0194348143248881"
"oynash","oynash-RAISE-B","2","0.980565185675112"
"oyunxana","oyunxana-RAISE-F","0","0.0406506421817491"
"oyunxana","oyunxana-RAISE-B","7","0.959349357818251"
"özlesh","özlesh-RAISE-F","10","0.922265898533636"
"özlesh","özlesh-RAISE-B","0","0.0777341014663641"
"özre","özre-RAISE-F","1","0.984622594170858"
"özre","özre-RAISE-B","0","0.0153774058291418"
"pa'aliyet","pa'aliyet-RAISE-F","1139","0.998626335216355"
"pa'aliyet","pa'aliyet-RAISE-B","0","0.0013736647836451"
"pada","pada-RAISE-F","0","0.0137589450844118"
"pada","pada-RAISE-B","29","0.986241054915588"
"padisha","padisha-RAISE-F","0","0.0183232589730257"
"padisha","padisha-RAISE-B","1","0.981676741026974"
"pahishe","pahishe-RAISE-F","12","0.977519479138428"
"pahishe","pahishe-RAISE-B","0","0.0224805208615725"
"pahishixana","pahishixana-RAISE-F","0","0.032822852983325"
"pahishixana","pahishixana-RAISE-B","11","0.967177147016675"
"pala","pala-RAISE-F","0","0.0386281985476954"
"pala","pala-RAISE-B","2","0.961371801452305"
"palata","palata-RAISE-F","0","0.00146031503484267"
"palata","palata-RAISE-B","52","0.998539684965157"
"palla","palla-RAISE-F","9","0.0566939389035204"
"palla","palla-RAISE-B","0","0.94330606109648"
"palma","palma-RAISE-F","0","0.0263905540017457"
"palma","palma-RAISE-B","3","0.973609445998254"
"palname","palname-RAISE-F","2","0.645317812740062"
"palname","palname-RAISE-B","0","0.354682187259938"
"palta","palta-RAISE-F","0","0.00537459148467745"
"palta","palta-RAISE-B","26","0.994625408515323"
"pana","pana-RAISE-F","0","0.00640294771914052"
"pana","pana-RAISE-B","8","0.993597052280859"
"panahlan","panahlan-RAISE-F","0","0.0095257651043843"
"panahlan","panahlan-RAISE-B","33","0.990474234895616"
"papa","papa-RAISE-F","0","0.0170431014610786"
"papa","papa-RAISE-B","2","0.982956898538921"
"paranglash","paranglash-RAISE-F","0","0.00799766126513479"
"paranglash","paranglash-RAISE-B","39","0.992002338734865"
"paraset","paraset-RAISE-F","10","0.992968441357316"
"paraset","paraset-RAISE-B","0","0.00703155864268398"
"parchila","parchila-RAISE-F","0","0.00301900683474809"
"parchila","parchila-RAISE-B","54","0.996980993165252"
"parische","parische-RAISE-F","1","0.341962470394214"
"parische","parische-RAISE-B","5","0.658037529605786"
"parsche","parsche-RAISE-F","0","0.437055851889871"
"parsche","parsche-RAISE-B","10","0.562944148110129"
"parta","parta-RAISE-F","0","0.0140840283472975"
"parta","parta-RAISE-B","78","0.985915971652703"
"partiye","partiye-RAISE-F","487","0.998336752010428"
"partiye","partiye-RAISE-B","0","0.00166324798957199"
"partla","partla-RAISE-F","0","0.00858058878276091"
"partla","partla-RAISE-B","4","0.991419411217239"
"partlat","partlat-RAISE-F","0","0.00836875047215802"
"partlat","partlat-RAISE-B","22","0.991631249527842"
"pasahet","pasahet-RAISE-F","2","0.991819422202857"
"pasahet","pasahet-RAISE-B","0","0.0081805777971429"
"pasha","pasha-RAISE-F","0","0.00730446789701311"
"pasha","pasha-RAISE-B","5","0.992695532102987"
"passiplash","passiplash-RAISE-F","0","0.119075550141717"
"passiplash","passiplash-RAISE-B","1","0.880924449858283"
"paxal","paxal-RAISE-F","0","0.0279242109378578"
"paxal","paxal-RAISE-B","1","0.972075789062142"
"paxta","paxta-RAISE-F","0","0.00277208398755013"
"paxta","paxta-RAISE-B","77","0.99722791601245"
"payda","payda-RAISE-F","2.00000000000001","0.00243340142037296"
"payda","payda-RAISE-B","2262","0.997566598579627"
"paydilan","paydilan-RAISE-F","0","0.00328235898498963"
"paydilan","paydilan-RAISE-B","144","0.99671764101501"
"payla","payla-RAISE-F","0","0.0300383236510734"
"payla","payla-RAISE-B","9","0.969961676348927"
"paytima","paytima-RAISE-F","0","0.0295729650223601"
"paytima","paytima-RAISE-B","1","0.97042703497764"
"pede","pede-RAISE-F","31","0.949220189571112"
"pede","pede-RAISE-B","0","0.0507798104288876"
"pelempey","pelempey-RAISE-F","5","0.991478154095183"
"pelempey","pelempey-RAISE-B","0","0.0085218459048172"
"pelle","pelle-RAISE-F","1009","0.971017374451793"
"pelle","pelle-RAISE-B","0","0.028982625548207"
"pelsepe","pelsepe-RAISE-F","83","0.991111743910441"
"pelsepe","pelsepe-RAISE-B","0","0.0088882560895592"
"pemle","pemle-RAISE-F","1","0.79315875452982"
"pemle","pemle-RAISE-B","0","0.20684124547018"
"penje","penje-RAISE-F","5","0.878329851896257"
"penje","penje-RAISE-B","0","0.121670148103743"
"penjire","penjire-RAISE-F","8","0.935483887159331"
"penjire","penjire-RAISE-B","0","0.0645161128406694"
"pepile","pepile-RAISE-F","5","0.707631636861462"
"pepile","pepile-RAISE-B","0","0.292368363138538"
"perde","perde-RAISE-F","65","0.986089945354432"
"perde","perde-RAISE-B","0","0.0139100546455682"
"perez","perez-RAISE-F","11","0.997745034425697"
"perez","perez-RAISE-B","0","0.00225496557430298"
"perghane","perghane-RAISE-F","5","0.994977526338881"
"perghane","perghane-RAISE-B","9","0.00502247366111878"
"perishte","perishte-RAISE-F","91","0.967225400377478"
"perishte","perishte-RAISE-B","0","0.0327745996225221"
"perwane","perwane-RAISE-F","6","0.987684486622632"
"perwane","perwane-RAISE-B","3","0.0123155133773678"
"pesende","pesende-RAISE-F","7","0.734753821762215"
"pesende","pesende-RAISE-B","0","0.265246178237785"
"pesey","pesey-RAISE-F","8","0.965841039140139"
"pesey","pesey-RAISE-B","0","0.0341589608598607"
"péshane","péshane-RAISE-F","24","0.950370173152155"
"péshane","péshane-RAISE-B","1","0.049629826847845"
"pesle","pesle-RAISE-F","3","0.689626075929304"
"pesle","pesle-RAISE-B","0","0.310373924070696"
"peslesh","peslesh-RAISE-F","1","0.59109351682998"
"peslesh","peslesh-RAISE-B","0","0.40890648317002"
"pete","pete-RAISE-F","17","0.93340345784455"
"pete","pete-RAISE-B","0","0.0665965421554504"
"peter","peter-RAISE-F","7","0.843678932572135"
"peter","peter-RAISE-B","0","0.156321067427865"
"petile","petile-RAISE-F","1","0.59109351682998"
"petile","petile-RAISE-B","0","0.40890648317002"
"pewqul'adde","pewqul'adde-RAISE-F","1","0.510821576661297"
"pewqul'adde","pewqul'adde-RAISE-B","0","0.489178423338703"
"pexirlen","pexirlen-RAISE-F","38","0.991538791802706"
"pexirlen","pexirlen-RAISE-B","0","0.00846120819729424"
"peyghember","peyghember-RAISE-F","44","0.995212494073386"
"peyghember","peyghember-RAISE-B","0","0.00478750592661432"
"peyshenbe","peyshenbe-RAISE-F","4","0.998350580000713"
"peyshenbe","peyshenbe-RAISE-B","0","0.00164941999928714"
"pezilet","pezilet-RAISE-F","21","0.995771753863512"
"pezilet","pezilet-RAISE-B","0","0.00422824613648818"
"pilanla","pilanla-RAISE-F","0","0.00406631700644644"
"pilanla","pilanla-RAISE-B","50","0.995933682993554"
"piramida","piramida-RAISE-F","0","0.0207422725935137"
"piramida","piramida-RAISE-B","6","0.979257727406486"
"pirogramma","pirogramma-RAISE-F","0","0.016391066408463"
"pirogramma","pirogramma-RAISE-B","30","0.983608933591537"
"piroza","piroza-RAISE-F","0","0.0264513315568379"
