"Input","Output","Frequency","HarmonicUniformity","*Unraised","ID"
"xejle-NON_RAISER","xejle-NON_RAISER-UNRAISED-B","2","0.904790510428708","",""
"xejle-RAISER","xejle-RAISER-RAISED-F","13","0.095209489571292","","1"
"xejle-RAISER","xejle-RAISER-RAISED-B","1","0.904790510428708","","1"
"xejle-RAISER","xejle-RAISER-UNRAISED-F","0","0.095209489571292","1",""
"xejle-RAISER","xejle-RAISER-UNRAISED-B","0","0.904790510428708","1",""
"xelife-RAISER","xelife-RAISER-RAISED-F","1","0.000132478333203466","","1"
"xelife-RAISER","xelife-RAISER-RAISED-B","0","0.999867521666796","","1"
"xelife-RAISER","xelife-RAISER-UNRAISED-F","1","0.000132478333203466","1",""
"xelife-RAISER","xelife-RAISER-UNRAISED-B","0","0.999867521666796","1",""
"xelipe-NON_RAISER","xelipe-NON_RAISER-RAISED-F","0","6.16693497550962e-05","","1"
"xelipe-NON_RAISER","xelipe-NON_RAISER-RAISED-B","0","0.999938330650245","","1"
"xelipe-NON_RAISER","xelipe-NON_RAISER-UNRAISED-F","2","6.16693497550962e-05","",""
"xelipe-NON_RAISER","xelipe-NON_RAISER-UNRAISED-B","0","0.999938330650245","",""
"xelipe-RAISER","xelipe-RAISER-RAISED-F","68","6.16693497550962e-05","","1"
"xelipe-RAISER","xelipe-RAISER-RAISED-B","0","0.999938330650245","","1"
"xelipe-RAISER","xelipe-RAISER-UNRAISED-F","6","6.16693497550962e-05","1",""
"xelipe-RAISER","xelipe-RAISER-UNRAISED-B","0","0.999938330650245","1",""
"xeliqara-NON_RAISER","xeliqara-NON_RAISER-RAISED-F","0","0.999841994205113","","1"
"xeliqara-NON_RAISER","xeliqara-NON_RAISER-RAISED-B","0","0.000158005794887339","","1"
"xeliqara-NON_RAISER","xeliqara-NON_RAISER-UNRAISED-F","0","0.999841994205113","",""
"xeliqara-NON_RAISER","xeliqara-NON_RAISER-UNRAISED-B","10","0.000158005794887339","",""
"xelq'ara-NON_RAISER","xelq'ara-NON_RAISER-RAISED-F","0","0.99999797855974","","1"
"xelq'ara-NON_RAISER","xelq'ara-NON_RAISER-RAISED-B","0","2.02144026006934e-06","","1"
"xelq'ara-NON_RAISER","xelq'ara-NON_RAISER-UNRAISED-F","0","0.99999797855974","",""
"xelq'ara-NON_RAISER","xelq'ara-NON_RAISER-UNRAISED-B","4634","2.02144026006934e-06","",""
"xelq'aralash-NON_RAISER","xelq'aralash-NON_RAISER-RAISED-F","0","0.999951551902745","","1"
"xelq'aralash-NON_RAISER","xelq'aralash-NON_RAISER-RAISED-B","0","4.8448097254683e-05","","1"
"xelq'aralash-NON_RAISER","xelq'aralash-NON_RAISER-UNRAISED-F","0","0.999951551902745","",""
"xelq'aralash-NON_RAISER","xelq'aralash-NON_RAISER-UNRAISED-B","1","4.8448097254683e-05","",""
"xelq'aralash-RAISER","xelq'aralash-RAISER-RAISED-F","0","0.999951551902745","","1"
"xelq'aralash-RAISER","xelq'aralash-RAISER-RAISED-B","55","4.8448097254683e-05","","1"
"xelq'aralash-RAISER","xelq'aralash-RAISER-UNRAISED-F","0","0.999951551902745","1",""
"xelq'aralash-RAISER","xelq'aralash-RAISER-UNRAISED-B","0","4.8448097254683e-05","1",""
"xelqara-RAISER","xelqara-RAISER-RAISED-F","0","0.999283951710436","","1"
"xelqara-RAISER","xelqara-RAISER-RAISED-B","1","0.000716048289563731","","1"
"xelqara-RAISER","xelqara-RAISER-UNRAISED-F","0","0.999283951710436","1",""
"xelqara-RAISER","xelqara-RAISER-UNRAISED-B","0","0.000716048289563731","1",""
"xelqi'alem-NON_RAISER","xelqi'alem-NON_RAISER-RAISED-F","0","0.000118357482018059","","1"
"xelqi'alem-NON_RAISER","xelqi'alem-NON_RAISER-RAISED-B","0","0.999881642517982","","1"
"xelqi'alem-NON_RAISER","xelqi'alem-NON_RAISER-UNRAISED-F","7","0.000118357482018059","",""
"xelqi'alem-NON_RAISER","xelqi'alem-NON_RAISER-UNRAISED-B","0","0.999881642517982","",""
"xelqperwer-NON_RAISER","xelqperwer-NON_RAISER-RAISED-F","0","0.000142549418180928","","1"
"xelqperwer-NON_RAISER","xelqperwer-NON_RAISER-RAISED-B","0","0.999857450581819","","1"
"xelqperwer-NON_RAISER","xelqperwer-NON_RAISER-UNRAISED-F","7","0.000142549418180928","",""
"xelqperwer-NON_RAISER","xelqperwer-NON_RAISER-UNRAISED-B","0","0.999857450581819","",""
"xendan-NON_RAISER","xendan-NON_RAISER-RAISED-F","0","0.999930140866324","","1"
"xendan-NON_RAISER","xendan-NON_RAISER-RAISED-B","0","6.98591336761867e-05","","1"
"xendan-NON_RAISER","xendan-NON_RAISER-UNRAISED-F","0","0.999930140866324","",""
"xendan-NON_RAISER","xendan-NON_RAISER-UNRAISED-B","2","6.98591336761867e-05","",""
"xende-RAISER","xende-RAISER-RAISED-F","2","0.000245890618365374","","1"
"xende-RAISER","xende-RAISER-RAISED-B","0","0.999754109381635","","1"
"xende-RAISER","xende-RAISER-UNRAISED-F","0","0.000245890618365374","1",""
"xende-RAISER","xende-RAISER-UNRAISED-B","0","0.999754109381635","1",""
"xenjer-NON_RAISER","xenjer-NON_RAISER-RAISED-F","0","7.08629159766124e-05","","1"
"xenjer-NON_RAISER","xenjer-NON_RAISER-RAISED-B","0","0.999929137084023","","1"
"xenjer-NON_RAISER","xenjer-NON_RAISER-UNRAISED-F","3","7.08629159766124e-05","",""
"xenjer-NON_RAISER","xenjer-NON_RAISER-UNRAISED-B","0","0.999929137084023","",""
"xenjerwaz-NON_RAISER","xenjerwaz-NON_RAISER-RAISED-F","0","0.999285563081079","","1"
"xenjerwaz-NON_RAISER","xenjerwaz-NON_RAISER-RAISED-B","0","0.000714436918920591","","1"
"xenjerwaz-NON_RAISER","xenjerwaz-NON_RAISER-UNRAISED-F","0","0.999285563081079","",""
"xenjerwaz-NON_RAISER","xenjerwaz-NON_RAISER-UNRAISED-B","1","0.000714436918920591","",""
"xensu-NON_RAISER","xensu-NON_RAISER-RAISED-F","0","0.999952453252924","","1"
"xensu-NON_RAISER","xensu-NON_RAISER-RAISED-B","0","4.7546747075522e-05","","1"
"xensu-NON_RAISER","xensu-NON_RAISER-UNRAISED-F","0","0.999952453252924","",""
"xensu-NON_RAISER","xensu-NON_RAISER-UNRAISED-B","30","4.7546747075522e-05","",""
"xensuche-RAISER","xensuche-RAISER-RAISED-F","0","0.962244840056748","","1"
"xensuche-RAISER","xensuche-RAISER-RAISED-B","3","0.0377551599432521","","1"
"xensuche-RAISER","xensuche-RAISER-UNRAISED-F","0","0.962244840056748","1",""
"xensuche-RAISER","xensuche-RAISER-UNRAISED-B","0","0.0377551599432521","1",""
"xenzu-NON_RAISER","xenzu-NON_RAISER-RAISED-F","0","0.999992049188632","","1"
"xenzu-NON_RAISER","xenzu-NON_RAISER-RAISED-B","0","7.95081136817366e-06","","1"
"xenzu-NON_RAISER","xenzu-NON_RAISER-UNRAISED-F","0","0.999992049188632","",""
"xenzu-NON_RAISER","xenzu-NON_RAISER-UNRAISED-B","390","7.95081136817366e-06","",""
"xenzuche-RAISER","xenzuche-RAISER-RAISED-F","7","0.812175251502755","","1"
"xenzuche-RAISER","xenzuche-RAISER-RAISED-B","34","0.187824748497245","","1"
"xenzuche-RAISER","xenzuche-RAISER-UNRAISED-F","1","0.812175251502755","1",""
"xenzuche-RAISER","xenzuche-RAISER-UNRAISED-B","1","0.187824748497245","1",""
"xerite-NON_RAISER","xerite-NON_RAISER-RAISED-F","0","0.00389069581925084","","1"
"xerite-NON_RAISER","xerite-NON_RAISER-RAISED-B","0","0.996109304180749","","1"
"xerite-NON_RAISER","xerite-NON_RAISER-UNRAISED-F","1","0.00389069581925084","",""
"xerite-NON_RAISER","xerite-NON_RAISER-UNRAISED-B","0","0.996109304180749","",""
"xerite-RAISER","xerite-RAISER-RAISED-F","134","0.00389069581925084","","1"
"xerite-RAISER","xerite-RAISER-RAISED-B","1","0.996109304180749","","1"
"xerite-RAISER","xerite-RAISER-UNRAISED-F","85","0.00389069581925084","1",""
"xerite-RAISER","xerite-RAISER-UNRAISED-B","0","0.996109304180749","1",""
"xese-RAISER","xese-RAISER-RAISED-F","0","0.000161254734893037","","1"
"xese-RAISER","xese-RAISER-RAISED-B","0","0.999838745265107","","1"
"xese-RAISER","xese-RAISER-UNRAISED-F","1","0.000161254734893037","1",""
"xese-RAISER","xese-RAISER-UNRAISED-B","0","0.999838745265107","1",""
"xeste-RAISER","xeste-RAISER-RAISED-F","2","0.000244104025355405","","1"
"xeste-RAISER","xeste-RAISER-RAISED-B","0","0.999755895974645","","1"
"xeste-RAISER","xeste-RAISER-UNRAISED-F","1","0.000244104025355405","1",""
"xeste-RAISER","xeste-RAISER-UNRAISED-B","0","0.999755895974645","1",""
"xetle-NON_RAISER","xetle-NON_RAISER-RAISED-F","0","0.000265761261364627","","1"
"xetle-NON_RAISER","xetle-NON_RAISER-RAISED-B","0","0.999734238738635","","1"
"xetle-NON_RAISER","xetle-NON_RAISER-UNRAISED-F","1","0.000265761261364627","",""
"xetle-NON_RAISER","xetle-NON_RAISER-UNRAISED-B","0","0.999734238738635","",""
"xetme-RAISER","xetme-RAISER-RAISED-F","1","7.10450801088625e-05","","1"
"xetme-RAISER","xetme-RAISER-RAISED-B","0","0.999928954919891","","1"
"xetme-RAISER","xetme-RAISER-UNRAISED-F","2","7.10450801088625e-05","1",""
"xetme-RAISER","xetme-RAISER-UNRAISED-B","0","0.999928954919891","1",""
"xetne-RAISER","xetne-RAISER-RAISED-F","0","8.99551756372193e-05","","1"
"xetne-RAISER","xetne-RAISER-RAISED-B","0","0.999910044824363","","1"
"xetne-RAISER","xetne-RAISER-UNRAISED-F","1","8.99551756372193e-05","1",""
"xetne-RAISER","xetne-RAISER-UNRAISED-B","0","0.999910044824363","1",""
"xewer-NON_RAISER","xewer-NON_RAISER-RAISED-F","0","0.000571764182302496","","1"
"xewer-NON_RAISER","xewer-NON_RAISER-RAISED-B","0","0.999428235817697","","1"
"xewer-NON_RAISER","xewer-NON_RAISER-UNRAISED-F","6941","0.000571764182302496","",""
"xewer-NON_RAISER","xewer-NON_RAISER-UNRAISED-B","7","0.999428235817697","",""
"xewer-RAISER","xewer-RAISER-RAISED-F","5064","0.000571764182302496","","1"
"xewer-RAISER","xewer-RAISER-RAISED-B","0","0.999428235817697","","1"
"xewer-RAISER","xewer-RAISER-UNRAISED-F","25","0.000571764182302496","1",""
"xewer-RAISER","xewer-RAISER-UNRAISED-B","0","0.999428235817697","1",""
"xewerchi-NON_RAISER","xewerchi-NON_RAISER-RAISED-F","0","6.76723727852238e-05","","1"
"xewerchi-NON_RAISER","xewerchi-NON_RAISER-RAISED-B","0","0.999932327627215","","1"
"xewerchi-NON_RAISER","xewerchi-NON_RAISER-UNRAISED-F","19","6.76723727852238e-05","",""
"xewerchi-NON_RAISER","xewerchi-NON_RAISER-UNRAISED-B","0","0.999932327627215","",""
"xewerdar-NON_RAISER","xewerdar-NON_RAISER-RAISED-F","0","0.999703622625183","","1"
"xewerdar-NON_RAISER","xewerdar-NON_RAISER-RAISED-B","0","0.000296377374817358","","1"
"xewerdar-NON_RAISER","xewerdar-NON_RAISER-UNRAISED-F","0","0.999703622625183","",""
"xewerdar-NON_RAISER","xewerdar-NON_RAISER-UNRAISED-B","1","0.000296377374817358","",""
"xewerlen-NON_RAISER","xewerlen-NON_RAISER-RAISED-F","0","0.000193346048907789","","1"
"xewerlen-NON_RAISER","xewerlen-NON_RAISER-RAISED-B","0","0.999806653951092","","1"
"xewerlen-NON_RAISER","xewerlen-NON_RAISER-UNRAISED-F","1","0.000193346048907789","",""
"xewerlen-NON_RAISER","xewerlen-NON_RAISER-UNRAISED-B","0","0.999806653951092","",""
"xewerlesh-NON_RAISER","xewerlesh-NON_RAISER-RAISED-F","0","0.000192228970845535","","1"
"xewerlesh-NON_RAISER","xewerlesh-NON_RAISER-RAISED-B","0","0.999807771029154","","1"
"xewerlesh-NON_RAISER","xewerlesh-NON_RAISER-UNRAISED-F","2","0.000192228970845535","",""
"xewerlesh-NON_RAISER","xewerlesh-NON_RAISER-UNRAISED-B","0","0.999807771029154","",""
"xewpsire-RAISER","xewpsire-RAISER-RAISED-F","3","0.000278277854948346","","1"
"xewpsire-RAISER","xewpsire-RAISER-RAISED-B","0","0.999721722145052","","1"
"xewpsire-RAISER","xewpsire-RAISER-UNRAISED-F","0","0.000278277854948346","1",""
"xewpsire-RAISER","xewpsire-RAISER-UNRAISED-B","0","0.999721722145052","1",""
"xewpsizlendür-NON_RAISER","xewpsizlendür-NON_RAISER-RAISED-F","0","0.000265761261364627","","1"
"xewpsizlendür-NON_RAISER","xewpsizlendür-NON_RAISER-RAISED-B","0","0.999734238738635","","1"
"xewpsizlendür-NON_RAISER","xewpsizlendür-NON_RAISER-UNRAISED-F","1","0.000265761261364627","",""
"xewpsizlendür-NON_RAISER","xewpsizlendür-NON_RAISER-UNRAISED-B","0","0.999734238738635","",""
"xeylun-NON_RAISER","xeylun-NON_RAISER-RAISED-F","0","0.349979464145399","","1"
"xeylun-NON_RAISER","xeylun-NON_RAISER-RAISED-B","0","0.650020535854601","","1"
"xeylun-NON_RAISER","xeylun-NON_RAISER-UNRAISED-F","1","0.349979464145399","",""
"xeylun-NON_RAISER","xeylun-NON_RAISER-UNRAISED-B","0","0.650020535854601","",""
"xeyriyet-NON_RAISER","xeyriyet-NON_RAISER-RAISED-F","0","0.000117778900395715","","1"
"xeyriyet-NON_RAISER","xeyriyet-NON_RAISER-RAISED-B","0","0.999882221099604","","1"
"xeyriyet-NON_RAISER","xeyriyet-NON_RAISER-UNRAISED-F","2","0.000117778900395715","",""
"xeyriyet-NON_RAISER","xeyriyet-NON_RAISER-UNRAISED-B","0","0.999882221099604","",""
"xezine-NON_RAISER","xezine-NON_RAISER-RAISED-F","0","7.54923552725298e-05","","1"
"xezine-NON_RAISER","xezine-NON_RAISER-RAISED-B","0","0.999924507644728","","1"
"xezine-NON_RAISER","xezine-NON_RAISER-UNRAISED-F","3","7.54923552725298e-05","",""
"xezine-NON_RAISER","xezine-NON_RAISER-UNRAISED-B","0","0.999924507644728","",""
"xezine-RAISER","xezine-RAISER-RAISED-F","85","7.54923552725298e-05","","1"
"xezine-RAISER","xezine-RAISER-RAISED-B","0","0.999924507644728","","1"
"xezine-RAISER","xezine-RAISER-UNRAISED-F","0","7.54923552725298e-05","1",""
"xezine-RAISER","xezine-RAISER-UNRAISED-B","0","0.999924507644728","1",""
"xijalet-NON_RAISER","xijalet-NON_RAISER-RAISED-F","0","4.87471198723122e-05","","1"
"xijalet-NON_RAISER","xijalet-NON_RAISER-RAISED-B","0","0.999951252880128","","1"
"xijalet-NON_RAISER","xijalet-NON_RAISER-UNRAISED-F","16","4.87471198723122e-05","",""
"xijalet-NON_RAISER","xijalet-NON_RAISER-UNRAISED-B","0","0.999951252880128","",""
"xijalet-NON_RAISER","xijalet-NON_RAISER-RAISED-F","0","4.87471198723122e-05","","1"
"xijalet-NON_RAISER","xijalet-NON_RAISER-RAISED-B","0","0.999951252880128","","1"
"xijalet-NON_RAISER","xijalet-NON_RAISER-UNRAISED-F","1","4.87471198723122e-05","",""
"xijalet-NON_RAISER","xijalet-NON_RAISER-UNRAISED-B","0","0.999951252880128","",""
"xillashtur-NON_RAISER","xillashtur-NON_RAISER-RAISED-F","0","0.999921688647753","","1"
"xillashtur-NON_RAISER","xillashtur-NON_RAISER-RAISED-B","0","7.83113522466738e-05","","1"
"xillashtur-NON_RAISER","xillashtur-NON_RAISER-UNRAISED-F","0","0.999921688647753","",""
"xillashtur-NON_RAISER","xillashtur-NON_RAISER-UNRAISED-B","27","7.83113522466738e-05","",""
"xirajet-NON_RAISER","xirajet-NON_RAISER-RAISED-F","0","4.2487533223122e-05","","1"
"xirajet-NON_RAISER","xirajet-NON_RAISER-RAISED-B","0","0.999957512466777","","1"
"xirajet-NON_RAISER","xirajet-NON_RAISER-UNRAISED-F","52","4.2487533223122e-05","",""
"xirajet-NON_RAISER","xirajet-NON_RAISER-UNRAISED-B","0","0.999957512466777","",""
"xirajet-RAISER","xirajet-RAISER-RAISED-F","20","4.2487533223122e-05","","1"
"xirajet-RAISER","xirajet-RAISER-RAISED-B","0","0.999957512466777","","1"
"xirajet-RAISER","xirajet-RAISER-UNRAISED-F","19","4.2487533223122e-05","1",""
"xirajet-RAISER","xirajet-RAISER-UNRAISED-B","0","0.999957512466777","1",""
"xitabet-NON_RAISER","xitabet-NON_RAISER-RAISED-F","0","0.000162211523838779","","1"
"xitabet-NON_RAISER","xitabet-NON_RAISER-RAISED-B","0","0.999837788476161","","1"
"xitabet-NON_RAISER","xitabet-NON_RAISER-UNRAISED-F","1","0.000162211523838779","",""
"xitabet-NON_RAISER","xitabet-NON_RAISER-UNRAISED-B","0","0.999837788476161","",""
"xitayche-RAISER","xitayche-RAISER-RAISED-F","6","0.950548713033821","","1"
"xitayche-RAISER","xitayche-RAISER-RAISED-B","117","0.0494512869661793","","1"
"xitayche-RAISER","xitayche-RAISER-UNRAISED-F","0","0.950548713033821","1",""
"xitayche-RAISER","xitayche-RAISER-UNRAISED-B","1","0.0494512869661793","1",""
"xiyalet-NON_RAISER","xiyalet-NON_RAISER-RAISED-F","0","0.000213521800062796","","1"
"xiyalet-NON_RAISER","xiyalet-NON_RAISER-RAISED-B","0","0.999786478199937","","1"
"xiyalet-NON_RAISER","xiyalet-NON_RAISER-UNRAISED-F","2","0.000213521800062796","",""
"xiyalet-NON_RAISER","xiyalet-NON_RAISER-UNRAISED-B","0","0.999786478199937","",""
"xiyanet-NON_RAISER","xiyanet-NON_RAISER-RAISED-F","0","5.67327023007645e-05","","1"
"xiyanet-NON_RAISER","xiyanet-NON_RAISER-RAISED-B","0","0.999943267297699","","1"
"xiyanet-NON_RAISER","xiyanet-NON_RAISER-UNRAISED-F","5","5.67327023007645e-05","",""
"xiyanet-NON_RAISER","xiyanet-NON_RAISER-UNRAISED-B","0","0.999943267297699","",""
"xiyanetchi-NON_RAISER","xiyanetchi-NON_RAISER-RAISED-F","0","0.00666828480303622","","1"
"xiyanetchi-NON_RAISER","xiyanetchi-NON_RAISER-RAISED-B","0","0.993331715196964","","1"
"xiyanetchi-NON_RAISER","xiyanetchi-NON_RAISER-UNRAISED-F","125","0.00666828480303622","",""
"xiyanetchi-NON_RAISER","xiyanetchi-NON_RAISER-UNRAISED-B","1","0.993331715196964","",""
"xizmetdash-NON_RAISER","xizmetdash-NON_RAISER-RAISED-F","0","0.968962148737271","","1"
"xizmetdash-NON_RAISER","xizmetdash-NON_RAISER-RAISED-B","0","0.0310378512627291","","1"
"xizmetdash-NON_RAISER","xizmetdash-NON_RAISER-UNRAISED-F","0","0.968962148737271","",""
"xizmetdash-NON_RAISER","xizmetdash-NON_RAISER-UNRAISED-B","20","0.0310378512627291","",""
"xizmetdash-RAISER","xizmetdash-RAISER-RAISED-F","1","0.968962148737271","","1"
"xizmetdash-RAISER","xizmetdash-RAISER-RAISED-B","4","0.0310378512627291","","1"
"xizmetdash-RAISER","xizmetdash-RAISER-UNRAISED-F","0","0.968962148737271","1",""
"xizmetdash-RAISER","xizmetdash-RAISER-UNRAISED-B","0","0.0310378512627291","1",""
"xojali-NON_RAISER","xojali-NON_RAISER-RAISED-F","0","0.999744949963038","","1"
"xojali-NON_RAISER","xojali-NON_RAISER-RAISED-B","0","0.000255050036962357","","1"
"xojali-NON_RAISER","xojali-NON_RAISER-UNRAISED-F","0","0.999744949963038","",""
"xojali-NON_RAISER","xojali-NON_RAISER-UNRAISED-B","2","0.000255050036962357","",""
"xojayin-NON_RAISER","xojayin-NON_RAISER-RAISED-F","0","0.999986965210534","","1"
"xojayin-NON_RAISER","xojayin-NON_RAISER-RAISED-B","0","1.30347894657934e-05","","1"
"xojayin-NON_RAISER","xojayin-NON_RAISER-UNRAISED-F","0","0.999986965210534","",""
"xojayin-NON_RAISER","xojayin-NON_RAISER-UNRAISED-B","85","1.30347894657934e-05","",""
"xokkaydo-NON_RAISER","xokkaydo-NON_RAISER-RAISED-F","0","0.999877985679061","","1"
"xokkaydo-NON_RAISER","xokkaydo-NON_RAISER-RAISED-B","0","0.000122014320938613","","1"
"xokkaydo-NON_RAISER","xokkaydo-NON_RAISER-UNRAISED-F","0","0.999877985679061","",""
"xokkaydo-NON_RAISER","xokkaydo-NON_RAISER-UNRAISED-B","1","0.000122014320938613","",""
"xoncha-RAISER","xoncha-RAISER-RAISED-F","1","0.626509196054553","","1"
"xoncha-RAISER","xoncha-RAISER-RAISED-B","0","0.373490803945447","","1"
"xoncha-RAISER","xoncha-RAISER-UNRAISED-F","0","0.626509196054553","1",""
"xoncha-RAISER","xoncha-RAISER-UNRAISED-B","1","0.373490803945447","1",""
"xoram-NON_RAISER","xoram-NON_RAISER-RAISED-F","0","0.99954542121402","","1"
"xoram-NON_RAISER","xoram-NON_RAISER-RAISED-B","0","0.000454578785980431","","1"
"xoram-NON_RAISER","xoram-NON_RAISER-UNRAISED-F","0","0.99954542121402","",""
"xoram-NON_RAISER","xoram-NON_RAISER-UNRAISED-B","2","0.000454578785980431","",""
"xorat-NON_RAISER","xorat-NON_RAISER-RAISED-F","0","0.999908560031146","","1"
"xorat-NON_RAISER","xorat-NON_RAISER-RAISED-B","0","9.14399688544121e-05","","1"
"xorat-NON_RAISER","xorat-NON_RAISER-UNRAISED-F","0","0.999908560031146","",""
"xorat-NON_RAISER","xorat-NON_RAISER-UNRAISED-B","3","9.14399688544121e-05","",""
"xorat-RAISER","xorat-RAISER-RAISED-F","0","0.999908560031146","","1"
"xorat-RAISER","xorat-RAISER-RAISED-B","5","9.14399688544121e-05","","1"
"xorat-RAISER","xorat-RAISER-UNRAISED-F","0","0.999908560031146","1",""
"xorat-RAISER","xorat-RAISER-UNRAISED-B","0","9.14399688544121e-05","1",""
"xoraz-NON_RAISER","xoraz-NON_RAISER-RAISED-F","0","0.999933119251615","","1"
"xoraz-NON_RAISER","xoraz-NON_RAISER-RAISED-B","0","6.6880748385012e-05","","1"
"xoraz-NON_RAISER","xoraz-NON_RAISER-UNRAISED-F","0","0.999933119251615","",""
"xoraz-NON_RAISER","xoraz-NON_RAISER-UNRAISED-B","6","6.6880748385012e-05","",""
"xoraz-RAISER","xoraz-RAISER-RAISED-F","0","0.999933119251615","","1"
"xoraz-RAISER","xoraz-RAISER-RAISED-B","1","6.6880748385012e-05","","1"
"xoraz-RAISER","xoraz-RAISER-UNRAISED-F","0","0.999933119251615","1",""
"xoraz-RAISER","xoraz-RAISER-UNRAISED-B","0","6.6880748385012e-05","1",""
"xorla-NON_RAISER","xorla-NON_RAISER-RAISED-F","0","0.999983044983189","","1"
"xorla-NON_RAISER","xorla-NON_RAISER-RAISED-B","0","1.69550168112043e-05","","1"
"xorla-NON_RAISER","xorla-NON_RAISER-UNRAISED-F","0","0.999983044983189","",""
"xorla-NON_RAISER","xorla-NON_RAISER-UNRAISED-B","69","1.69550168112043e-05","",""
"xorla-RAISER","xorla-RAISER-RAISED-F","0","0.999983044983189","","1"
"xorla-RAISER","xorla-RAISER-RAISED-B","4","1.69550168112043e-05","","1"
"xorla-RAISER","xorla-RAISER-UNRAISED-F","0","0.999983044983189","1",""
"xorla-RAISER","xorla-RAISER-UNRAISED-B","2","1.69550168112043e-05","1",""
"xorma-RAISER","xorma-RAISER-RAISED-F","0","0.999950424465417","","1"
"xorma-RAISER","xorma-RAISER-RAISED-B","5","4.95755345825133e-05","","1"
"xorma-RAISER","xorma-RAISER-UNRAISED-F","0","0.999950424465417","1",""
"xorma-RAISER","xorma-RAISER-UNRAISED-B","2","4.95755345825133e-05","1",""
"xoshal-NON_RAISER","xoshal-NON_RAISER-RAISED-F","0","0.999965836672218","","1"
"xoshal-NON_RAISER","xoshal-NON_RAISER-RAISED-B","0","3.41633277824993e-05","","1"
"xoshal-NON_RAISER","xoshal-NON_RAISER-UNRAISED-F","0","0.999965836672218","",""
"xoshal-NON_RAISER","xoshal-NON_RAISER-UNRAISED-B","93","3.41633277824993e-05","",""
"xoshamet-NON_RAISER","xoshamet-NON_RAISER-RAISED-F","0","0.000110569265968704","","1"
"xoshamet-NON_RAISER","xoshamet-NON_RAISER-RAISED-B","0","0.999889430734031","","1"
"xoshamet-NON_RAISER","xoshamet-NON_RAISER-UNRAISED-F","2","0.000110569265968704","",""
"xoshamet-NON_RAISER","xoshamet-NON_RAISER-UNRAISED-B","0","0.999889430734031","",""
"xoshlash-NON_RAISER","xoshlash-NON_RAISER-RAISED-F","0","0.999956980971011","","1"
"xoshlash-NON_RAISER","xoshlash-NON_RAISER-RAISED-B","0","4.30190289885113e-05","","1"
"xoshlash-NON_RAISER","xoshlash-NON_RAISER-UNRAISED-F","0","0.999956980971011","",""
"xoshlash-NON_RAISER","xoshlash-NON_RAISER-UNRAISED-B","6","4.30190289885113e-05","",""
"xoshlash-RAISER","xoshlash-RAISER-RAISED-F","0","0.999956980971011","","1"
"xoshlash-RAISER","xoshlash-RAISER-RAISED-B","12","4.30190289885113e-05","","1"
"xoshlash-RAISER","xoshlash-RAISER-UNRAISED-F","0","0.999956980971011","1",""
"xoshlash-RAISER","xoshlash-RAISER-UNRAISED-B","0","4.30190289885113e-05","1",""
"xoshut-NON_RAISER","xoshut-NON_RAISER-RAISED-F","0","0.999922002760119","","1"
"xoshut-NON_RAISER","xoshut-NON_RAISER-RAISED-B","0","7.79972398814444e-05","","1"
"xoshut-NON_RAISER","xoshut-NON_RAISER-UNRAISED-F","0","0.999922002760119","",""
"xoshut-NON_RAISER","xoshut-NON_RAISER-UNRAISED-B","2","7.79972398814444e-05","",""
"xoten-NON_RAISER","xoten-NON_RAISER-RAISED-F","0","1.55090199551074e-05","","1"
"xoten-NON_RAISER","xoten-NON_RAISER-RAISED-B","0","0.999984490980045","","1"
"xoten-NON_RAISER","xoten-NON_RAISER-UNRAISED-F","679","1.55090199551074e-05","",""
"xoten-NON_RAISER","xoten-NON_RAISER-UNRAISED-B","0","0.999984490980045","",""
"xotun-NON_RAISER","xotun-NON_RAISER-RAISED-F","0","0.999989493769994","","1"
"xotun-NON_RAISER","xotun-NON_RAISER-RAISED-B","0","1.05062300058689e-05","","1"
"xotun-NON_RAISER","xotun-NON_RAISER-UNRAISED-F","0","0.999989493769994","",""
"xotun-NON_RAISER","xotun-NON_RAISER-UNRAISED-B","152","1.05062300058689e-05","",""
"xotunsiz-NON_RAISER","xotunsiz-NON_RAISER-RAISED-F","0","0.27080489850082","","1"
"xotunsiz-NON_RAISER","xotunsiz-NON_RAISER-RAISED-B","0","0.72919510149918","","1"
"xotunsiz-NON_RAISER","xotunsiz-NON_RAISER-UNRAISED-F","1","0.27080489850082","",""
"xotunsiz-NON_RAISER","xotunsiz-NON_RAISER-UNRAISED-B","0","0.72919510149918","",""
"xristi'anche-RAISER","xristi'anche-RAISER-RAISED-F","0","0.951035125836383","","1"
"xristi'anche-RAISER","xristi'anche-RAISER-RAISED-B","2","0.0489648741636165","","1"
"xristi'anche-RAISER","xristi'anche-RAISER-UNRAISED-F","0","0.951035125836383","1",""
"xristi'anche-RAISER","xristi'anche-RAISER-UNRAISED-B","0","0.0489648741636165","1",""
"xromosoma-RAISER","xromosoma-RAISER-RAISED-F","0","0.999775861082147","","1"
"xromosoma-RAISER","xromosoma-RAISER-RAISED-B","1","0.00022413891785289","","1"
"xromosoma-RAISER","xromosoma-RAISER-UNRAISED-F","0","0.999775861082147","1",""
"xromosoma-RAISER","xromosoma-RAISER-UNRAISED-B","0","0.00022413891785289","1",""
"xrustal-NON_RAISER","xrustal-NON_RAISER-RAISED-F","0","0.999897528032326","","1"
